lecture video A index,lecture video A title,lecture video A site,lecture video B index,lecture video B title,lecture video B site,vote result
28,different kinds of limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,48,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation,1
28,different kinds of limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,53,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals,1
28,different kinds of limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,57,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1,1
28,different kinds of limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,58,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2,1
28,different kinds of limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,59,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1,1
28,different kinds of limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits,62,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2,1
29,limit laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws,33,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,1
29,limit laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws,36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,abandon
29,limit laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws,38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,0
29,limit laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws,42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,0
29,limit laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws,45,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,0
29,limit laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws,48,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation,0
29,limit laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws,53,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals,1
29,limit laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws,54,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals,1
30,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,31,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,1
30,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,33,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,1
30,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,1
30,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,1
30,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,1
30,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,1
30,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,1
30,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,1
30,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,45,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,1
30,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,48,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation,1
30,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,53,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals,1
30,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,54,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals,1
30,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,59,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1,0
30,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity,62,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2,0
31,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,1
31,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,1
31,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,1
31,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,45,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,1
31,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,48,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation,1
31,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,49,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test,1
31,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,52,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves,1
31,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,54,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals,1
31,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,57,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1,0
31,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,62,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2,0
31,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit,63,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket,1
32,finding derivatives from first principles,https://www.coursera.org/learn/introduction-to-calculus/lecture/X7LW7/finding-derivatives-from-first-principles,41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,1
32,finding derivatives from first principles,https://www.coursera.org/learn/introduction-to-calculus/lecture/X7LW7/finding-derivatives-from-first-principles,42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,1
32,finding derivatives from first principles,https://www.coursera.org/learn/introduction-to-calculus/lecture/X7LW7/finding-derivatives-from-first-principles,49,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test,1
32,finding derivatives from first principles,https://www.coursera.org/learn/introduction-to-calculus/lecture/X7LW7/finding-derivatives-from-first-principles,53,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals,1
32,finding derivatives from first principles,https://www.coursera.org/learn/introduction-to-calculus/lecture/X7LW7/finding-derivatives-from-first-principles,62,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2,1
32,finding derivatives from first principles,https://www.coursera.org/learn/introduction-to-calculus/lecture/X7LW7/finding-derivatives-from-first-principles,63,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket,1
33,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,1
33,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,1
33,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,1
33,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,49,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test,1
33,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,53,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals,1
33,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,57,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1,1
33,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,58,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2,1
33,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,59,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1,1
33,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,62,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2,1
33,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation,63,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket,1
34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,1
34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,1
34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,0
34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,abandon
34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,45,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,abandon
34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,48,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation,abandon
34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,52,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves,0
34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,53,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals,1
34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,54,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals,1
34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,57,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1,0
34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,58,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2,0
34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,61,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1,0
34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,62,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2,0
34,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1,63,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket,1
35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,0
35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,0
35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,0
35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,0
35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,45,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,0
35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,48,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation,0
35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,49,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test,abandon
35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,52,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves,0
35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,53,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals,0
35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,57,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1,0
35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,58,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2,0
35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,61,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1,0
35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,62,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2,0
35,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2,63,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket,0
36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,1
36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,1
36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,1
36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,45,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,1
36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,48,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation,1
36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,49,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test,1
36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,52,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves,1
36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,53,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals,1
36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,54,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals,1
36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,57,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1,1
36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,58,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2,1
36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,59,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1,0
36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,62,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2,0
36,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,63,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket,1
38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,1
38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,1
38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,49,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test,1
38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,53,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals,0
38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,57,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1,0
38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,58,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2,0
38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,59,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1,0
38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,61,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1,0
38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,62,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2,0
38,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,63,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket,0
41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,abandon
41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,45,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,abandon
41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,48,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation,1
41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,49,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test,1
41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,52,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves,1
41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,53,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals,1
41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,54,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals,1
41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,58,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2,1
41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,59,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1,1
41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,61,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1,1
41,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,63,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket,1
42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,45,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,1
42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,48,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation,1
42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,49,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test,0
42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,52,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves,0
42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,53,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals,1
42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,54,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals,1
42,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,57,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1,1
